status	stable_id	sequence_cluster_id	fold
FROZEN_PHASE3D	ENST00000465409	SC7210a61f206d	0
FROZEN_PHASE3D	ENST00000465432	SCc08720b85953	3
FROZEN_PHASE3D	ENST00000465434	SCb9758811ed04	1
FROZEN_PHASE3D	ENST00000465454	SCf73cef0b6a41	3
FROZEN_PHASE3D	ENST00000465478	SC1b27c4b26b00	3
FROZEN_PHASE3D	ENST00000465481	SCe2a4b5aa7c95	0
FROZEN_PHASE3D	ENST00000465511	SC5fa7236ca21c	3
FROZEN_PHASE3D	ENST00000465524	SC42e36e40a5c8	2
FROZEN_PHASE3D	ENST00000465532	SC6a60fc3f871f	3
FROZEN_PHASE3D	ENST00000465535	SC5030250e54d6	4
FROZEN_PHASE3D	ENST00000465542	SC3bc0837291da	4
FROZEN_PHASE3D	ENST00000465557	SC9254e5083ecb	2
FROZEN_PHASE3D	ENST00000465560	SC29fe660652e4	4
FROZEN_PHASE3D	ENST00000465573	SCbdd90c9f3e5a	3
FROZEN_PHASE3D	ENST00000465582	SC386beee431d8	0
FROZEN_PHASE3D	ENST00000465598	SC0b5a0cc83be5	4
FROZEN_PHASE3D	ENST00000465604	SC4bec31ebb266	2
FROZEN_PHASE3D	ENST00000465618	SC86322a13bf4d	4
FROZEN_PHASE3D	ENST00000465632	SC4e8cc7db7ea6	3
FROZEN_PHASE3D	ENST00000465645	SCc72c702fa0db	0
FROZEN_PHASE3D	ENST00000465677	SC3534a80a5004	4
FROZEN_PHASE3D	ENST00000465678	SC9c13f08f5ccd	2
FROZEN_PHASE3D	ENST00000465682	SC802e96a08271	0
FROZEN_PHASE3D	ENST00000465688	SC0b230c761db2	2
FROZEN_PHASE3D	ENST00000465692	SC36e306823f3e	4
FROZEN_PHASE3D	ENST00000465705	SCa2d03ec7032b	4
FROZEN_PHASE3D	ENST00000465727	SC60a7d87f493f	0
FROZEN_PHASE3D	ENST00000465732	SCb3519d5632fd	1
FROZEN_PHASE3D	ENST00000465744	SCabf9f193d481	2
FROZEN_PHASE3D	ENST00000465747	SC7d8e44a63afd	1
FROZEN_PHASE3D	ENST00000465748	SC4257c49ee041	4
FROZEN_PHASE3D	ENST00000465752	SC801dbe7ab5da	0
FROZEN_PHASE3D	ENST00000465771	SC986a79fc3b06	0
FROZEN_PHASE3D	ENST00000465785	SCac4ed34df162	0
FROZEN_PHASE3D	ENST00000465786	SC8ac9564e0109	0
FROZEN_PHASE3D	ENST00000465788	SC9a6eac5723b7	3
FROZEN_PHASE3D	ENST00000465864	SCe72c9e385b5d	0
FROZEN_PHASE3D	ENST00000465873	SC62e0f519fb05	0
FROZEN_PHASE3D	ENST00000465900	SCc743cc3735b1	2
FROZEN_PHASE3D	ENST00000465923	SCebc5e3cac854	4
FROZEN_PHASE3D	ENST00000465936	SC290aec359081	1
FROZEN_PHASE3D	ENST00000465956	SC49742ff924a7	3
FROZEN_PHASE3D	ENST00000465957	SC261f39f167fe	0
FROZEN_PHASE3D	ENST00000466016	SCd98b400cc04f	3
FROZEN_PHASE3D	ENST00000466029	SC52914819399c	4
FROZEN_PHASE3D	ENST00000466047	SC3b7cf1b38db1	3
FROZEN_PHASE3D	ENST00000466051	SC4ba6e2d18e0d	3
FROZEN_PHASE3D	ENST00000466052	SC4538a89ac7cc	1
FROZEN_PHASE3D	ENST00000466066	SCb48223a745cf	1
FROZEN_PHASE3D	ENST00000466067	SC5613fcc377f7	4
FROZEN_PHASE3D	ENST00000466070	SC0d86154a3c7b	0
FROZEN_PHASE3D	ENST00000466072	SCe68b7d1dfa5b	1
FROZEN_PHASE3D	ENST00000466080	SCf2e7ad8b71f2	1
FROZEN_PHASE3D	ENST00000466086	SC2a98f2a3d2dc	2
FROZEN_PHASE3D	ENST00000466088	SCcd06a32b3f6e	3
FROZEN_PHASE3D	ENST00000466112	SC5007c4d8dff2	4
FROZEN_PHASE3D	ENST00000466127	SC7fe93d91202a	2
FROZEN_PHASE3D	ENST00000466129	SC36e306823f3e	4
FROZEN_PHASE3D	ENST00000466147	SCbd57624171db	4
FROZEN_PHASE3D	ENST00000466152	SC8e5f3150df39	2
FROZEN_PHASE3D	ENST00000466174	SCa3df651fc637	0
FROZEN_PHASE3D	ENST00000466183	SCb227c1b0b652	3
FROZEN_PHASE3D	ENST00000466193	SC9c13f08f5ccd	2
FROZEN_PHASE3D	ENST00000466194	SC5e03e1db4b55	4
FROZEN_PHASE3D	ENST00000466195	SCe0a841256876	0
FROZEN_PHASE3D	ENST00000466199	SCca4a4dfdb6b1	3
FROZEN_PHASE3D	ENST00000466218	SCef6906c69a50	4
FROZEN_PHASE3D	ENST00000466227	SCa3e4f6cb7e8e	2
FROZEN_PHASE3D	ENST00000466229	SCbc19812719ce	3
FROZEN_PHASE3D	ENST00000466234	SCf3472260c6ca	2
FROZEN_PHASE3D	ENST00000466237	SC54d7abcef629	1
FROZEN_PHASE3D	ENST00000466258	SCe989c00da554	2
FROZEN_PHASE3D	ENST00000466265	SC67148d961607	2
FROZEN_PHASE3D	ENST00000466274	SCb5fb18bbb653	3
FROZEN_PHASE3D	ENST00000466297	SC054b655762e0	0
FROZEN_PHASE3D	ENST00000466333	SC3bb5e649b161	4
FROZEN_PHASE3D	ENST00000466377	SC0dcadaf4528c	4
FROZEN_PHASE3D	ENST00000466384	SCb1e10e832c3f	0
FROZEN_PHASE3D	ENST00000466396	SC2e6d7b2f3327	4
FROZEN_PHASE3D	ENST00000466397	SC59b329920dd1	3
FROZEN_PHASE3D	ENST00000466421	SC156efc441238	1
FROZEN_PHASE3D	ENST00000466425	SC05814a582375	4
FROZEN_PHASE3D	ENST00000466433	SCb653cffed0ba	0
FROZEN_PHASE3D	ENST00000466447	SCcf559a29f3e5	4
FROZEN_PHASE3D	ENST00000466479	SCe77d5a1d2459	0
FROZEN_PHASE3D	ENST00000466490	SCc99ad18cf85a	2
FROZEN_PHASE3D	ENST00000466494	SCd06960e46ac6	1
FROZEN_PHASE3D	ENST00000466498	SC6a1d43b8ac4b	1
FROZEN_PHASE3D	ENST00000466499	SCba254055b702	0
FROZEN_PHASE3D	ENST00000466501	SCe4439d52a128	2
FROZEN_PHASE3D	ENST00000466525	SC68d4849395c0	1
FROZEN_PHASE3D	ENST00000466550	SC36ef509d27c3	4
FROZEN_PHASE3D	ENST00000466567	SC77698f67baef	4
FROZEN_PHASE3D	ENST00000466572	SCe77d5a1d2459	0
FROZEN_PHASE3D	ENST00000466588	SC68d4849395c0	1
FROZEN_PHASE3D	ENST00000466592	SC2769b8ae39d5	0
FROZEN_PHASE3D	ENST00000466598	SC329415c19152	4
FROZEN_PHASE3D	ENST00000466613	SCf09fc6aebb8d	1
FROZEN_PHASE3D	ENST00000466636	SCc99ad18cf85a	2
FROZEN_PHASE3D	ENST00000466652	SC49fdb9d35376	1
FROZEN_PHASE3D	ENST00000466670	SC6172bd2a5960	0
FROZEN_PHASE3D	ENST00000466674	SC2a40f2e55721	4
FROZEN_PHASE3D	ENST00000466678	SC735ad9c169ac	3
FROZEN_PHASE3D	ENST00000466686	SCe47268500693	0
FROZEN_PHASE3D	ENST00000466690	SCcd2179ccd048	4
FROZEN_PHASE3D	ENST00000466725	SCe398183fe2fe	4
FROZEN_PHASE3D	ENST00000466764	SCab9dd13347bd	0
FROZEN_PHASE3D	ENST00000466776	SCc19d6db5806b	1
FROZEN_PHASE3D	ENST00000466798	SCa061f7d6f410	1
FROZEN_PHASE3D	ENST00000466800	SC3e8f59939759	0
FROZEN_PHASE3D	ENST00000466801	SC5b999aa4f422	2
FROZEN_PHASE3D	ENST00000466814	SC23349f0bfc50	3
FROZEN_PHASE3D	ENST00000466821	SC88d335abf8b5	2
FROZEN_PHASE3D	ENST00000466848	SC3bc32fc3b8e0	2
FROZEN_PHASE3D	ENST00000466859	SC0f5723afd144	0
FROZEN_PHASE3D	ENST00000466860	SCbdab9c831a9b	4
FROZEN_PHASE3D	ENST00000466863	SCa191fbf8961d	2
FROZEN_PHASE3D	ENST00000466865	SCa0731831017b	1
FROZEN_PHASE3D	ENST00000466877	SCd0b247307f66	3
FROZEN_PHASE3D	ENST00000466894	SC8085ac54af1b	1
FROZEN_PHASE3D	ENST00000466896	SC5cdfdfc1d0ad	3
FROZEN_PHASE3D	ENST00000466905	SC13fb0e430dd1	1
FROZEN_PHASE3D	ENST00000466935	SCc893df84efce	1
FROZEN_PHASE3D	ENST00000466951	SC5b0ffb591f8e	3
FROZEN_PHASE3D	ENST00000466995	SC5b1429ab172f	4
FROZEN_PHASE3D	ENST00000467016	SCd7bb9ddc1fd7	3
FROZEN_PHASE3D	ENST00000467018	SCcefb4026abc0	4
FROZEN_PHASE3D	ENST00000467020	SCe5843151e047	2
FROZEN_PHASE3D	ENST00000467029	SC99cd3168e78b	2
FROZEN_PHASE3D	ENST00000467032	SC3d4b27314c64	4
FROZEN_PHASE3D	ENST00000467058	SC055e6a824876	0
FROZEN_PHASE3D	ENST00000467075	SCf8c4893c9e9b	0
FROZEN_PHASE3D	ENST00000467076	SC2c0f87e69ed0	2
FROZEN_PHASE3D	ENST00000467084	SC6a1396c71503	2
FROZEN_PHASE3D	ENST00000467086	SC77698f67baef	4
FROZEN_PHASE3D	ENST00000467105	SC86322a13bf4d	4
FROZEN_PHASE3D	ENST00000467115	SC39b6d25d3f3f	4
FROZEN_PHASE3D	ENST00000467168	SC06b4507a174e	1
FROZEN_PHASE3D	ENST00000467196	SCcf559a29f3e5	4
FROZEN_PHASE3D	ENST00000467249	SC103035af151a	3
FROZEN_PHASE3D	ENST00000467270	SC359321baa392	3
FROZEN_PHASE3D	ENST00000467281	SCa359c121066c	3
FROZEN_PHASE3D	ENST00000467289	SCc1be42e8a59f	0
FROZEN_PHASE3D	ENST00000467295	SCebc5e3cac854	4
FROZEN_PHASE3D	ENST00000467306	SC67850572b7f7	1
FROZEN_PHASE3D	ENST00000467334	SC40b8b23b3478	1
FROZEN_PHASE3D	ENST00000467349	SC56cc42c93753	4
FROZEN_PHASE3D	ENST00000467374	SCe74843e2b486	0
FROZEN_PHASE3D	ENST00000467383	SC3cab231b0807	1
FROZEN_PHASE3D	ENST00000467388	SC627aca281415	2
FROZEN_PHASE3D	ENST00000467389	SCa1512f10012e	2
FROZEN_PHASE3D	ENST00000467404	SCc63c50e5d9c0	0
FROZEN_PHASE3D	ENST00000467415	SC156efc441238	1
FROZEN_PHASE3D	ENST00000467439	SCd9498accfd89	0
FROZEN_PHASE3D	ENST00000467480	SC50f88369f9ae	2
FROZEN_PHASE3D	ENST00000467516	SC0b230c761db2	2
FROZEN_PHASE3D	ENST00000467531	SC074971251754	4
FROZEN_PHASE3D	ENST00000467540	SC960309d2377c	3
FROZEN_PHASE3D	ENST00000467544	SC9b9772e1d118	4
FROZEN_PHASE3D	ENST00000467557	SC78a05c7b4124	2
FROZEN_PHASE3D	ENST00000467568	SC3efec4cfccac	1
FROZEN_PHASE3D	ENST00000467573	SCd03d5d7fba98	3
FROZEN_PHASE3D	ENST00000467582	SC49bf65604a6e	1
FROZEN_PHASE3D	ENST00000467591	SC879211b1124c	1
FROZEN_PHASE3D	ENST00000467610	SC57929db31ada	1
FROZEN_PHASE3D	ENST00000467615	SC3cab231b0807	1
FROZEN_PHASE3D	ENST00000467617	SC93c254afe486	3
FROZEN_PHASE3D	ENST00000467622	SCaf4c5f7527c4	3
FROZEN_PHASE3D	ENST00000467636	SC2d19effe4be6	4
FROZEN_PHASE3D	ENST00000467662	SC137e6b93ff66	4
FROZEN_PHASE3D	ENST00000467675	SCdd9df935bb4b	2
FROZEN_PHASE3D	ENST00000467681	SC386beee431d8	0
FROZEN_PHASE3D	ENST00000467683	SC99cf7b88e349	2
FROZEN_PHASE3D	ENST00000467688	SC9b8029a3e8fb	1
FROZEN_PHASE3D	ENST00000467690	SC49ca4aad2ca4	1
FROZEN_PHASE3D	ENST00000467695	SCfdec047779e3	4
FROZEN_PHASE3D	ENST00000467700	SC5e03e1db4b55	4
FROZEN_PHASE3D	ENST00000467712	SC195d27f7c644	3
FROZEN_PHASE3D	ENST00000467733	SCc8a1bd83a5c9	0
FROZEN_PHASE3D	ENST00000467736	SC6a6acf0d539b	0
FROZEN_PHASE3D	ENST00000467766	SC39c8dc4d6c94	0
FROZEN_PHASE3D	ENST00000467767	SCed802f8ed746	0
FROZEN_PHASE3D	ENST00000467777	SCad6708e319d3	4
FROZEN_PHASE3D	ENST00000467789	SCc8a1bd83a5c9	0
FROZEN_PHASE3D	ENST00000467797	SCc45f114527ec	3
FROZEN_PHASE3D	ENST00000467810	SCd6e07c4a6f89	0
FROZEN_PHASE3D	ENST00000467825	SC50c2b2e925f9	4
FROZEN_PHASE3D	ENST00000467843	SCe32c0b3564c6	3
FROZEN_PHASE3D	ENST00000467845	SCb1dfc7710c31	4
FROZEN_PHASE3D	ENST00000467857	SCcf559a29f3e5	4
FROZEN_PHASE3D	ENST00000467867	SCbe3c72e8fffc	2
FROZEN_PHASE3D	ENST00000467870	SC3b6daae9c993	3
FROZEN_PHASE3D	ENST00000467876	SC700dface6537	1
FROZEN_PHASE3D	ENST00000467883	SCac4353d05c13	3
FROZEN_PHASE3D	ENST00000467905	SC52914819399c	4
FROZEN_PHASE3D	ENST00000467910	SCae7df05136bc	0
FROZEN_PHASE3D	ENST00000467920	SC4caeda5db9aa	2
FROZEN_PHASE3D	ENST00000467924	SCf60ac4a9c006	4
FROZEN_PHASE3D	ENST00000467930	SC074971251754	4
FROZEN_PHASE3D	ENST00000467943	SCe22610f61913	0
FROZEN_PHASE3D	ENST00000467951	SC19bded027b71	1
FROZEN_PHASE3D	ENST00000467957	SC15a09629f209	0
FROZEN_PHASE3D	ENST00000467961	SC1d60cfee8f28	2
FROZEN_PHASE3D	ENST00000468006	SC67850572b7f7	1
FROZEN_PHASE3D	ENST00000468010	SC4c65f72a01ee	1
FROZEN_PHASE3D	ENST00000468019	SC9543481bc58c	4
FROZEN_PHASE3D	ENST00000468027	SC5b999aa4f422	2
FROZEN_PHASE3D	ENST00000468031	SCb4c04975a7c5	0
FROZEN_PHASE3D	ENST00000468034	SC9dff3b79123a	4
FROZEN_PHASE3D	ENST00000468051	SCc3ee85de917c	0
FROZEN_PHASE3D	ENST00000468073	SC9f88d996c82e	2
FROZEN_PHASE3D	ENST00000468074	SC38c3efb831d5	3
FROZEN_PHASE3D	ENST00000468084	SCe03e07e554a7	1
FROZEN_PHASE3D	ENST00000468092	SC1113ae07d116	0
FROZEN_PHASE3D	ENST00000468093	SCbe762edbb623	4
FROZEN_PHASE3D	ENST00000468100	SC1cb1db709f7b	3
FROZEN_PHASE3D	ENST00000468120	SC300df0786e33	2
FROZEN_PHASE3D	ENST00000468126	SC68497e000225	0
FROZEN_PHASE3D	ENST00000468151	SC21ad76a4abc5	4
FROZEN_PHASE3D	ENST00000468153	SCa2b4bc736a45	0
FROZEN_PHASE3D	ENST00000468161	SC88d335abf8b5	2
FROZEN_PHASE3D	ENST00000468166	SCc743cc3735b1	2
FROZEN_PHASE3D	ENST00000468201	SC449c11df4e22	1
FROZEN_PHASE3D	ENST00000468204	SC22105b0d5f69	1
FROZEN_PHASE3D	ENST00000468210	SC997dce63901d	2
FROZEN_PHASE3D	ENST00000468243	SC15f7ba8e5539	3
FROZEN_PHASE3D	ENST00000468250	SCca4a4dfdb6b1	3
FROZEN_PHASE3D	ENST00000468255	SCe2a4b5aa7c95	0
FROZEN_PHASE3D	ENST00000468280	SCb249239b755c	1
FROZEN_PHASE3D	ENST00000468285	SC3efec4cfccac	1
FROZEN_PHASE3D	ENST00000468311	SC823042e7ff96	2
FROZEN_PHASE3D	ENST00000468312	SC383ab9e60bbe	1
FROZEN_PHASE3D	ENST00000468318	SC96a41beb4633	2
FROZEN_PHASE3D	ENST00000468377	SC7459d6dae612	1
FROZEN_PHASE3D	ENST00000468384	SCa6084e1f6a50	2
FROZEN_PHASE3D	ENST00000468388	SC5e03e1db4b55	4
FROZEN_PHASE3D	ENST00000468414	SC1e2c296f7675	1
FROZEN_PHASE3D	ENST00000468425	SCc72c702fa0db	0
FROZEN_PHASE3D	ENST00000468449	SC6839baef98f1	2
FROZEN_PHASE3D	ENST00000468479	SC2c0f87e69ed0	2
FROZEN_PHASE3D	ENST00000468487	SC4235ac1d6dcf	2
FROZEN_PHASE3D	ENST00000468490	SCfb0d5c45797e	0
FROZEN_PHASE3D	ENST00000468496	SC383ab9e60bbe	1
FROZEN_PHASE3D	ENST00000468499	SC4b786642c97c	3
FROZEN_PHASE3D	ENST00000468511	SCe0879213f8e8	3
FROZEN_PHASE3D	ENST00000468531	SC70b2eb67f1c0	2
FROZEN_PHASE3D	ENST00000468544	SC49c0ebde098c	2
FROZEN_PHASE3D	ENST00000468582	SC6a1d43b8ac4b	1
FROZEN_PHASE3D	ENST00000468588	SCbb6c937fce86	1
FROZEN_PHASE3D	ENST00000468600	SC35d9ddbde4a8	1
FROZEN_PHASE3D	ENST00000468611	SCca4a4dfdb6b1	3
FROZEN_PHASE3D	ENST00000468621	SCc743cc3735b1	2
FROZEN_PHASE3D	ENST00000468639	SC950134a9450a	0
FROZEN_PHASE3D	ENST00000468655	SC50c2b2e925f9	4
FROZEN_PHASE3D	ENST00000468667	SC645c252277bb	3
FROZEN_PHASE3D	ENST00000468681	SC611b411b0d8d	3
FROZEN_PHASE3D	ENST00000468686	SC0f0ef80298cb	4
FROZEN_PHASE3D	ENST00000468704	SC941c56f744b5	2
FROZEN_PHASE3D	ENST00000468708	SC38d386ae0d5f	0
FROZEN_PHASE3D	ENST00000468711	SC530c269422d8	4
FROZEN_PHASE3D	ENST00000468715	SC88d335abf8b5	2
FROZEN_PHASE3D	ENST00000468767	SC3cab231b0807	1
FROZEN_PHASE3D	ENST00000468777	SCe68b7d1dfa5b	1
FROZEN_PHASE3D	ENST00000468810	SCd2fb6b98afa5	1
FROZEN_PHASE3D	ENST00000468812	SCb0ab25fc81e7	2
FROZEN_PHASE3D	ENST00000468818	SCd6e5151a17d9	3
FROZEN_PHASE3D	ENST00000468824	SC70f01aeb6829	0
FROZEN_PHASE3D	ENST00000468826	SC523b403ced44	4
FROZEN_PHASE3D	ENST00000468834	SCefc8c9697a30	3
FROZEN_PHASE3D	ENST00000468844	SCcefb4026abc0	4
FROZEN_PHASE3D	ENST00000468861	SCfc3f201c930b	0
FROZEN_PHASE3D	ENST00000468872	SCa23a8197ff4a	4
FROZEN_PHASE3D	ENST00000468875	SC56cc42c93753	4
FROZEN_PHASE3D	ENST00000468880	SC2f39c2e3dd40	4
FROZEN_PHASE3D	ENST00000468891	SCc9fcd3c5b009	3
FROZEN_PHASE3D	ENST00000468908	SC5fd96219f756	1
FROZEN_PHASE3D	ENST00000468918	SCb4b06f26fe48	1
FROZEN_PHASE3D	ENST00000468925	SCe510f37ceda7	2
FROZEN_PHASE3D	ENST00000468929	SC2296bf3e56d6	3
FROZEN_PHASE3D	ENST00000469026	SC5d663f6d0593	3
FROZEN_PHASE3D	ENST00000469030	SCa6c010f5893e	0
FROZEN_PHASE3D	ENST00000469050	SCcd49b28889bc	1
FROZEN_PHASE3D	ENST00000469089	SC13625dbd786a	1
FROZEN_PHASE3D	ENST00000469100	SC4538a89ac7cc	1
FROZEN_PHASE3D	ENST00000469123	SC386beee431d8	0
FROZEN_PHASE3D	ENST00000469141	SCba7c9e9fa247	2
FROZEN_PHASE3D	ENST00000469143	SC64eb639c21b4	4
FROZEN_PHASE3D	ENST00000469144	SC5ec1e6eeaa29	0
FROZEN_PHASE3D	ENST00000469145	SCd90d62d8bad0	0
FROZEN_PHASE3D	ENST00000469153	SCbd7d9e29ebc8	0
FROZEN_PHASE3D	ENST00000469159	SC3d8dd321af89	0
FROZEN_PHASE3D	ENST00000469173	SCb18aa1bcc3fe	2
FROZEN_PHASE3D	ENST00000469174	SC572d2dfd0530	1
FROZEN_PHASE3D	ENST00000469176	SCe2713f9869c5	4
FROZEN_PHASE3D	ENST00000469191	SC07ef36341cf5	3
FROZEN_PHASE3D	ENST00000469206	SC1b27c4b26b00	3
FROZEN_PHASE3D	ENST00000469207	SCd53c58bec0b2	1
FROZEN_PHASE3D	ENST00000469217	SCe68b7d1dfa5b	1
FROZEN_PHASE3D	ENST00000469219	SC3a3e4c911c92	1
FROZEN_PHASE3D	ENST00000469221	SC73c766fe6b4b	2
FROZEN_PHASE3D	ENST00000469225	SC0a42da6599ef	0
FROZEN_PHASE3D	ENST00000469227	SC19bc90969f20	4
FROZEN_PHASE3D	ENST00000469235	SC9da3a4e90a7b	2
FROZEN_PHASE3D	ENST00000469238	SC52914819399c	4
FROZEN_PHASE3D	ENST00000469256	SC61e59ce668a5	1
FROZEN_PHASE3D	ENST00000469257	SC702e31b3b564	3
FROZEN_PHASE3D	ENST00000469261	SCeebbcc289947	2
FROZEN_PHASE3D	ENST00000469299	SC5e76e0bb1be0	0
FROZEN_PHASE3D	ENST00000469308	SC702e31b3b564	3
FROZEN_PHASE3D	ENST00000469320	SCda44470f3ca3	3
FROZEN_PHASE3D	ENST00000469329	SCe47e3d43979b	4
FROZEN_PHASE3D	ENST00000469331	SC5030250e54d6	4
FROZEN_PHASE3D	ENST00000469332	SC02cdf29a49e0	0
FROZEN_PHASE3D	ENST00000469351	SC40b8b23b3478	1
FROZEN_PHASE3D	ENST00000469360	SCa111dd9c2492	1
FROZEN_PHASE3D	ENST00000469362	SC37ae55a16a20	0
FROZEN_PHASE3D	ENST00000469398	SCa3e4f6cb7e8e	2
FROZEN_PHASE3D	ENST00000469428	SCb9eb9b1ad213	1
FROZEN_PHASE3D	ENST00000469451	SC877740d5a32a	4
FROZEN_PHASE3D	ENST00000469458	SC2a991510a45d	3
FROZEN_PHASE3D	ENST00000469465	SC0a95407cd0e2	1
FROZEN_PHASE3D	ENST00000469473	SC88005f4aa3d0	2
FROZEN_PHASE3D	ENST00000469475	SC7323ca795e84	0
FROZEN_PHASE3D	ENST00000469541	SCdc446491453a	3
FROZEN_PHASE3D	ENST00000469543	SC47982300331f	4
FROZEN_PHASE3D	ENST00000469548	SC9c13f08f5ccd	2
FROZEN_PHASE3D	ENST00000469550	SCd53c58bec0b2	1
FROZEN_PHASE3D	ENST00000469566	SC78a05c7b4124	2
FROZEN_PHASE3D	ENST00000469568	SC62950e834680	3
FROZEN_PHASE3D	ENST00000469575	SCd821b1dbe2e9	1
FROZEN_PHASE3D	ENST00000469584	SCbd7d9e29ebc8	0
FROZEN_PHASE3D	ENST00000469585	SC29fe660652e4	4
FROZEN_PHASE3D	ENST00000469588	SCcf559a29f3e5	4
FROZEN_PHASE3D	ENST00000469605	SCfc72ef71c7f8	4
FROZEN_PHASE3D	ENST00000469616	SC5007c4d8dff2	4
FROZEN_PHASE3D	ENST00000469657	SC64fb8ca2ddfb	3
FROZEN_PHASE3D	ENST00000469658	SC6a60fc3f871f	3
FROZEN_PHASE3D	ENST00000469663	SCe276995cc44e	1
FROZEN_PHASE3D	ENST00000469673	SC9278f7ed0a29	1
FROZEN_PHASE3D	ENST00000469676	SCa950b4248074	1
FROZEN_PHASE3D	ENST00000469678	SC703a8d00a3ba	0
FROZEN_PHASE3D	ENST00000469684	SC11bfa31a67b3	1
FROZEN_PHASE3D	ENST00000469685	SC52510a349591	2
FROZEN_PHASE3D	ENST00000469695	SC10a592e0ea63	2
FROZEN_PHASE3D	ENST00000469700	SC4e77347b4fef	2
FROZEN_PHASE3D	ENST00000469704	SC84723826752f	2
FROZEN_PHASE3D	ENST00000469717	SCbd78e4433a6f	1
FROZEN_PHASE3D	ENST00000469744	SC5caa8ba36cf8	2
FROZEN_PHASE3D	ENST00000469786	SCfc74bff546cb	1
FROZEN_PHASE3D	ENST00000469805	SC13625dbd786a	1
FROZEN_PHASE3D	ENST00000469811	SC18460dcf6b04	0
FROZEN_PHASE3D	ENST00000469844	SCc369808328ee	4
FROZEN_PHASE3D	ENST00000469891	SCefc4fce4585d	0
FROZEN_PHASE3D	ENST00000469899	SC9444135fca72	1
FROZEN_PHASE3D	ENST00000469924	SC002631ce5502	1
FROZEN_PHASE3D	ENST00000469928	SC0d76c0bcbbe2	1
FROZEN_PHASE3D	ENST00000469929	SCb27a23ed147a	4
FROZEN_PHASE3D	ENST00000469941	SC5ff9977f7e29	3
FROZEN_PHASE3D	ENST00000469948	SC9473c7544823	0
FROZEN_PHASE3D	ENST00000469967	SCc22db5869b6f	1
FROZEN_PHASE3D	ENST00000469976	SC8d359476f653	1
FROZEN_PHASE3D	ENST00000470017	SCbdc381588cca	1
FROZEN_PHASE3D	ENST00000470035	SC72035b154d48	3
FROZEN_PHASE3D	ENST00000470044	SCc6e559323606	4
FROZEN_PHASE3D	ENST00000470050	SC5eaa606a89f2	0
FROZEN_PHASE3D	ENST00000470083	SCcd3506a0c04a	0
FROZEN_PHASE3D	ENST00000470084	SCe77d11736543	0
FROZEN_PHASE3D	ENST00000470086	SCcd3506a0c04a	0
FROZEN_PHASE3D	ENST00000470131	SC67bde5817cdb	0
FROZEN_PHASE3D	ENST00000470143	SCcf559a29f3e5	4
FROZEN_PHASE3D	ENST00000470168	SC799f83c158e4	2
FROZEN_PHASE3D	ENST00000470171	SC2c0f87e69ed0	2
FROZEN_PHASE3D	ENST00000470180	SC65eeed7affe6	0
FROZEN_PHASE3D	ENST00000470181	SC92eca684e023	1
FROZEN_PHASE3D	ENST00000470201	SC6200e0c40d81	1
FROZEN_PHASE3D	ENST00000470203	SC5f4db7ef7e5a	3
FROZEN_PHASE3D	ENST00000470205	SC1b27c4b26b00	3
FROZEN_PHASE3D	ENST00000470268	SCe510f37ceda7	2
FROZEN_PHASE3D	ENST00000470280	SC65898dd710cf	0
FROZEN_PHASE3D	ENST00000470287	SCb9cf7b2483aa	4
FROZEN_PHASE3D	ENST00000470295	SC31409b6c5434	2
FROZEN_PHASE3D	ENST00000470347	SC0a762d1220a1	2
FROZEN_PHASE3D	ENST00000470352	SC8fcd711b3ae3	0
FROZEN_PHASE3D	ENST00000470377	SC4538a89ac7cc	1
FROZEN_PHASE3D	ENST00000470385	SC8b3621ba3959	3
FROZEN_PHASE3D	ENST00000470392	SC4257c49ee041	4
FROZEN_PHASE3D	ENST00000470395	SCbc5c31ea6964	2
FROZEN_PHASE3D	ENST00000470396	SCfc74bff546cb	1
FROZEN_PHASE3D	ENST00000470404	SC70b2eb67f1c0	2
FROZEN_PHASE3D	ENST00000470417	SCfc84fd579bb2	3
FROZEN_PHASE3D	ENST00000470450	SC86ece34a1730	3
FROZEN_PHASE3D	ENST00000470463	SCc743cc3735b1	2
FROZEN_PHASE3D	ENST00000470472	SCf2c1eb4c6f09	3
FROZEN_PHASE3D	ENST00000470473	SC37524a4b0eb1	0
FROZEN_PHASE3D	ENST00000470475	SC359321baa392	3
FROZEN_PHASE3D	ENST00000470481	SC6c406bf00498	2
FROZEN_PHASE3D	ENST00000470487	SC5854f9e91f57	1
FROZEN_PHASE3D	ENST00000470490	SC5ff9977f7e29	3
FROZEN_PHASE3D	ENST00000470491	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000470492	SC877740d5a32a	4
FROZEN_PHASE3D	ENST00000470520	SC195d27f7c644	3
FROZEN_PHASE3D	ENST00000470543	SC35863f55c8a5	2
FROZEN_PHASE3D	ENST00000470544	SCf04166163738	0
FROZEN_PHASE3D	ENST00000470554	SC75f40a2f1b60	0
FROZEN_PHASE3D	ENST00000470585	SCfeec1e2ea057	1
FROZEN_PHASE3D	ENST00000470592	SC3af4b34a41b5	0
FROZEN_PHASE3D	ENST00000470598	SC21b9e00ec065	3
FROZEN_PHASE3D	ENST00000470606	SCc19d6db5806b	1
FROZEN_PHASE3D	ENST00000470611	SC87f95a25a26e	4
FROZEN_PHASE3D	ENST00000470612	SC7a372fc108f5	3
